id,filename,split,y,a
8500,8500,0,0,1
8501,8501,0,0,1
8502,8502,0,0,1
8503,8503,0,0,1
8504,8504,0,0,1
8505,8505,0,0,1
8506,8506,0,0,1
8507,8507,0,0,1
8508,8508,0,0,1
8509,8509,0,0,1
8510,8510,0,0,1
8511,8511,0,0,1
8512,8512,0,0,1
8513,8513,0,0,1
8514,8514,0,1,2
8515,8515,0,1,2
8516,8516,0,1,2
8517,8517,0,1,2
8518,8518,0,1,2
8519,8519,0,1,2
8520,8520,0,1,2
8521,8521,0,1,2
8522,8522,0,1,2
8523,8523,0,1,2
8524,8524,0,1,2
8525,8525,0,1,2
8526,8526,0,1,2
8527,8527,0,0,2
8528,8528,0,1,2
8529,8529,0,0,2
8530,8530,0,1,2
8531,8531,0,1,2
8532,8532,0,1,2
8533,8533,0,1,2
8534,8534,0,1,2
8535,8535,0,1,2
8536,8536,0,1,2
8537,8537,0,0,2
8538,8538,0,1,2
8539,8539,0,1,2
8540,8540,0,1,2
8541,8541,0,1,2
8542,8542,0,0,2
8543,8543,0,0,2
8544,8544,0,1,2
8545,8545,0,1,2
8546,8546,0,1,2
8547,8547,0,1,2
8548,8548,0,1,2
8549,8549,0,0,2
8550,8550,0,1,2
8551,8551,0,0,2
8552,8552,0,1,2
8553,8553,0,1,2
8554,8554,0,0,2
8555,8555,0,1,2
8556,8556,0,1,2
8557,8557,0,1,2
8558,8558,0,1,2
8559,8559,0,1,2
8560,8560,0,1,2
8561,8561,0,1,2
8562,8562,0,1,2
8563,8563,0,1,2
8564,8564,0,0,2
8565,8565,0,1,2
8566,8566,0,1,2
8567,8567,0,1,2
8568,8568,0,0,2
8569,8569,0,1,2
8570,8570,0,1,2
8571,8571,0,1,2
8572,8572,0,0,2
8573,8573,0,1,2
8574,8574,0,0,2
8575,8575,0,1,2
8576,8576,0,1,2
8577,8577,0,1,2
8578,8578,0,1,2
8579,8579,0,1,2
8580,8580,0,1,2
8581,8581,0,0,2
8582,8582,0,0,2
8583,8583,0,0,2
8584,8584,0,0,2
8585,8585,0,0,2
8586,8586,0,0,2
8587,8587,0,0,2
8588,8588,0,0,2
8589,8589,0,0,2
8590,8590,0,0,2
8591,8591,0,0,2
8592,8592,0,0,2
8593,8593,0,0,2
8594,8594,0,0,2
8595,8595,0,0,2
8596,8596,0,0,2
8597,8597,0,0,2
8598,8598,0,0,2
8599,8599,0,0,2
8600,8600,0,0,2
8601,8601,0,0,2
8602,8602,0,0,2
8603,8603,0,0,2
8604,8604,0,0,2
8605,8605,0,0,2
8606,8606,0,0,2
8607,8607,0,0,2
8608,8608,0,0,2
8609,8609,0,0,2
8610,8610,0,1,2
8611,8611,0,1,2
8612,8612,0,1,2
8613,8613,0,1,2
8614,8614,0,1,2
8615,8615,0,1,2
8616,8616,0,1,2
8617,8617,0,1,2
8618,8618,0,0,2
8619,8619,0,0,2
8620,8620,0,0,2
8621,8621,0,0,2
8622,8622,0,0,2
8623,8623,0,0,2
8624,8624,0,0,2
8625,8625,0,1,2
8626,8626,0,1,2
8627,8627,0,1,2
8628,8628,0,1,2
8629,8629,0,0,2
8630,8630,0,0,2
8631,8631,0,0,2
8632,8632,0,1,2
8633,8633,0,1,2
8634,8634,0,0,2
8635,8635,0,0,2
8636,8636,0,0,2
8637,8637,0,0,2
8638,8638,0,0,2
8639,8639,0,0,2
8640,8640,0,0,2
8641,8641,0,0,2
8642,8642,0,0,2
8643,8643,0,0,2
8644,8644,0,0,2
8645,8645,0,0,2
8646,8646,0,0,2
8647,8647,0,0,2
8648,8648,0,0,2
8649,8649,0,0,2
8650,8650,0,0,2
8651,8651,0,0,2
8652,8652,0,0,2
8653,8653,0,0,2
8654,8654,0,0,2
8655,8655,0,0,2
8656,8656,0,0,2
8657,8657,0,0,2
8658,8658,0,0,2
8659,8659,0,0,2
8660,8660,0,0,2
8661,8661,0,1,2
8662,8662,0,1,2
8663,8663,0,1,2
8664,8664,0,1,2
8665,8665,0,0,2
8666,8666,0,0,2
8667,8667,0,0,2
8668,8668,0,0,2
8669,8669,0,0,2
8670,8670,0,0,2
8671,8671,0,0,2
8672,8672,0,0,2
8673,8673,0,0,2
8674,8674,0,0,2
8675,8675,0,0,2
8676,8676,0,0,2
8677,8677,0,1,2
8678,8678,0,1,2
8679,8679,0,1,2
8680,8680,0,1,2
8681,8681,0,1,2
8682,8682,0,1,2
8683,8683,0,0,2
8684,8684,0,0,2
8685,8685,0,0,2
8686,8686,0,0,2
8687,8687,0,0,2
8688,8688,0,0,2
8689,8689,0,0,2
8690,8690,0,1,2
8691,8691,0,1,2
8692,8692,0,1,2
8693,8693,0,1,2
8694,8694,0,1,2
8695,8695,0,0,2
8696,8696,0,0,2
8697,8697,0,0,2
8698,8698,0,0,2
8699,8699,0,0,2
8700,8700,0,0,2
8701,8701,0,0,2
8702,8702,0,0,2
8703,8703,0,0,2
8704,8704,0,1,2
8705,8705,0,1,2
8706,8706,0,0,2
8707,8707,0,0,2
8708,8708,0,0,2
8709,8709,0,0,2
8710,8710,0,0,2
8711,8711,0,0,2
8712,8712,0,0,2
8713,8713,0,0,2
8714,8714,0,1,2
8715,8715,0,1,2
8716,8716,0,1,2
8717,8717,0,1,2
8718,8718,0,1,2
8719,8719,0,1,2
8720,8720,0,1,2
8721,8721,0,1,2
8722,8722,0,1,2
8723,8723,0,1,2
8724,8724,0,1,2
8725,8725,0,0,2
8726,8726,0,0,2
8727,8727,0,0,2
8728,8728,0,0,2
8729,8729,0,0,2
8730,8730,0,0,2
8731,8731,0,0,2
8732,8732,0,1,2
8733,8733,0,1,2
8734,8734,0,1,2
8735,8735,0,0,2
8736,8736,0,0,2
8737,8737,0,0,2
8738,8738,0,0,2
8739,8739,0,0,2
8740,8740,0,0,2
8741,8741,0,0,2
8742,8742,0,0,2
8743,8743,0,0,2
8744,8744,0,0,2
8745,8745,0,0,2
8746,8746,0,0,2
8747,8747,0,0,2
8748,8748,0,0,2
8749,8749,0,0,2
8750,8750,0,0,2
8751,8751,0,0,2
8752,8752,0,1,2
8753,8753,0,1,2
8754,8754,0,1,2
8755,8755,0,1,2
8756,8756,0,1,2
8757,8757,0,0,2
8758,8758,0,0,2
8759,8759,0,0,2
8760,8760,0,1,2
8761,8761,0,1,2
8762,8762,0,1,2
8763,8763,0,0,2
8764,8764,0,0,2
8765,8765,0,0,2
8766,8766,0,0,2
8767,8767,0,0,2
8768,8768,0,0,2
8769,8769,0,0,2
8770,8770,0,0,2
8771,8771,0,0,2
8772,8772,0,0,2
8773,8773,0,0,2
8774,8774,0,0,2
8775,8775,0,0,2
8776,8776,0,0,2
8777,8777,0,0,2
8778,8778,0,0,2
8779,8779,0,0,2
8780,8780,0,0,2
8781,8781,0,0,2
8782,8782,0,1,2
8783,8783,0,1,2
8784,8784,0,1,2
8785,8785,0,1,2
8786,8786,0,1,2
8787,8787,0,1,2
8788,8788,0,1,2
8789,8789,0,0,2
8790,8790,0,0,2
8791,8791,0,0,2
8792,8792,0,0,2
8793,8793,0,0,2
8794,8794,0,0,2
8795,8795,0,0,2
8796,8796,0,1,2
8797,8797,0,0,2
8798,8798,0,0,2
8799,8799,0,0,2
8800,8800,0,0,2
8801,8801,0,0,2
8802,8802,0,0,2
8803,8803,0,0,2
8804,8804,0,1,2
8805,8805,0,1,2
8806,8806,0,0,2
8807,8807,0,0,2
8808,8808,0,0,2
8809,8809,0,0,2
8810,8810,0,0,2
8811,8811,0,0,2
8812,8812,0,0,2
8813,8813,0,0,2
8814,8814,0,0,2
8815,8815,0,0,2
8816,8816,0,0,2
8817,8817,0,0,2
8818,8818,0,0,2
8819,8819,0,0,2
8820,8820,0,0,2
8821,8821,0,0,2
8822,8822,0,0,2
8823,8823,0,1,2
8824,8824,0,1,2
8825,8825,0,1,2
8826,8826,0,1,2
8827,8827,0,1,2
8828,8828,0,0,2
8829,8829,0,0,2
8830,8830,0,0,2
8831,8831,0,0,2
8832,8832,0,0,2
8833,8833,0,0,2
8834,8834,0,0,2
8835,8835,0,0,2
8836,8836,0,0,2
8837,8837,0,0,2
8838,8838,0,0,2
8839,8839,0,0,2
8840,8840,0,0,2
8841,8841,0,0,2
8842,8842,0,0,2
8843,8843,0,0,2
8844,8844,0,0,2
8845,8845,0,0,2
8846,8846,0,0,2
8847,8847,0,0,2
8848,8848,0,0,2
8849,8849,0,0,2
8850,8850,0,0,2
8851,8851,0,1,2
8852,8852,0,1,2
8853,8853,0,1,2
8854,8854,0,1,2
8855,8855,0,1,2
8856,8856,0,1,2
8857,8857,0,0,2
8858,8858,0,0,2
8859,8859,0,0,2
8860,8860,0,0,2
8861,8861,0,0,2
8862,8862,0,0,2
8863,8863,0,0,2
8864,8864,0,0,2
8865,8865,0,1,2
8866,8866,0,0,2
8867,8867,0,0,2
8868,8868,0,0,2
8869,8869,0,0,2
8870,8870,0,1,2
8871,8871,0,1,2
8872,8872,0,1,2
8873,8873,0,0,2
8874,8874,0,0,2
8875,8875,0,0,2
8876,8876,0,0,2
8877,8877,0,0,2
8878,8878,0,0,2
8879,8879,0,0,2
8880,8880,0,0,2
8881,8881,0,0,2
8882,8882,0,0,2
8883,8883,0,0,2
8884,8884,0,0,2
8885,8885,0,0,2
8886,8886,0,0,2
8887,8887,0,0,2
8888,8888,0,0,2
8889,8889,0,0,2
8890,8890,0,0,2
8891,8891,0,0,2
8892,8892,0,0,2
8893,8893,0,0,2
8894,8894,0,0,2
8895,8895,0,0,2
8896,8896,0,0,2
8897,8897,0,0,2
8898,8898,0,0,2
8899,8899,0,0,2
8900,8900,0,0,2
8901,8901,0,0,2
8902,8902,0,0,2
8903,8903,0,0,2
8904,8904,0,1,2
8905,8905,0,1,2
8906,8906,0,0,2
8907,8907,0,0,2
8908,8908,0,0,2
8909,8909,0,0,2
8910,8910,0,0,2
8911,8911,0,0,2
8912,8912,0,1,2
8913,8913,0,1,2
8914,8914,0,1,2
8915,8915,0,1,2
8916,8916,0,0,2
8917,8917,0,0,2
8918,8918,0,0,2
8919,8919,0,0,2
8920,8920,0,0,2
8921,8921,0,0,2
8922,8922,0,0,2
8923,8923,0,0,2
8924,8924,0,0,2
8925,8925,0,0,2
8926,8926,0,0,2
8927,8927,0,0,2
8928,8928,0,0,2
8929,8929,0,0,2
8930,8930,0,0,2
8931,8931,0,1,2
8932,8932,0,1,2
8933,8933,0,1,2
8934,8934,0,1,2
8935,8935,0,1,2
8936,8936,0,1,2
8937,8937,0,0,2
8938,8938,0,1,2
8939,8939,0,1,2
8940,8940,0,1,2
8941,8941,0,1,2
8942,8942,0,0,2
8943,8943,0,0,2
8944,8944,0,0,2
8945,8945,0,0,2
8946,8946,0,0,2
8947,8947,0,1,2
8948,8948,0,1,2
8949,8949,0,1,2
8950,8950,0,1,2
8951,8951,0,1,2
8952,8952,0,0,2
8953,8953,0,0,2
8954,8954,0,0,2
8955,8955,0,0,2
8956,8956,0,0,2
8957,8957,0,0,2
8958,8958,0,0,2
8959,8959,0,0,2
8960,8960,0,0,2
8961,8961,0,0,2
8962,8962,0,0,2
8963,8963,0,0,2
8964,8964,0,0,2
8965,8965,0,0,2
8966,8966,0,0,2
8967,8967,0,0,2
8968,8968,0,0,2
8969,8969,0,1,2
8970,8970,0,1,2
8971,8971,0,1,2
8972,8972,0,1,2
8973,8973,0,1,2
8974,8974,0,0,2
8975,8975,0,0,2
8976,8976,0,0,2
8977,8977,0,0,2
8978,8978,0,0,2
8979,8979,0,0,2
8980,8980,0,0,2
8981,8981,0,0,2
8982,8982,0,0,2
8983,8983,0,0,2
8984,8984,0,0,2
8985,8985,0,0,2
8986,8986,0,0,2
8987,8987,0,0,2
8988,8988,0,0,2
8989,8989,0,0,2
8990,8990,0,0,2
8991,8991,0,0,2
8992,8992,0,0,2
8993,8993,0,0,2
8994,8994,0,0,2
8995,8995,0,0,2
8996,8996,0,0,2
8997,8997,0,0,2
8998,8998,0,0,2
8999,8999,0,0,2
9000,9000,0,1,2
9001,9001,0,1,2
9002,9002,0,1,2
9003,9003,0,1,2
9004,9004,0,1,2
9005,9005,0,1,2
9006,9006,0,1,2
9007,9007,0,0,2
9008,9008,0,0,2
9009,9009,0,0,2
9010,9010,0,0,2
9011,9011,0,0,2
9012,9012,0,0,2
9013,9013,0,0,2
9014,9014,0,0,2
9015,9015,0,1,2
9016,9016,0,1,2
9017,9017,0,0,2
9018,9018,0,0,2
9019,9019,0,1,2
9020,9020,0,1,2
9021,9021,0,1,2
9022,9022,0,0,2
9023,9023,0,0,2
9024,9024,0,0,2
9025,9025,0,0,2
9026,9026,0,0,2
9027,9027,0,0,2
9028,9028,0,0,2
9029,9029,0,0,2
9030,9030,0,0,2
9031,9031,0,0,2
9032,9032,0,0,2
9033,9033,0,0,2
9034,9034,0,0,2
9035,9035,0,0,2
9036,9036,0,0,2
9037,9037,0,0,2
9038,9038,0,0,2
9039,9039,0,0,2
9040,9040,0,1,2
9041,9041,0,1,2
9042,9042,0,1,2
9043,9043,0,0,2
9044,9044,0,0,2
9045,9045,0,0,2
9046,9046,0,0,2
9047,9047,0,0,2
9048,9048,0,0,2
9049,9049,0,0,2
9050,9050,0,0,2
9051,9051,0,0,2
9052,9052,0,0,2
9053,9053,0,0,2
9054,9054,0,0,2
9055,9055,0,0,2
9056,9056,0,0,2
9057,9057,0,0,2
9058,9058,0,0,2
9059,9059,0,0,2
9060,9060,0,0,2
9061,9061,0,0,2
9062,9062,0,0,2
9063,9063,0,0,2
9064,9064,0,0,2
9065,9065,0,0,2
9066,9066,0,0,2
9067,9067,0,1,2
9068,9068,0,1,2
9069,9069,0,1,2
9070,9070,0,0,2
9071,9071,0,0,2
9072,9072,0,0,2
9073,9073,0,0,2
9074,9074,0,0,2
9075,9075,0,0,2
9076,9076,0,0,2
9077,9077,0,0,2
9078,9078,0,0,2
9079,9079,0,0,2
9080,9080,0,0,2
9081,9081,0,0,2
9082,9082,0,0,2
9083,9083,0,0,2
9084,9084,0,0,2
9085,9085,0,0,2
9086,9086,0,0,2
9087,9087,0,0,2
9088,9088,0,0,2
9089,9089,0,0,2
9090,9090,0,0,2
9091,9091,0,0,2
9092,9092,0,0,2
9093,9093,0,0,2
9094,9094,0,0,2
9095,9095,0,0,2
9096,9096,0,1,2
9097,9097,0,1,2
9098,9098,0,0,2
9099,9099,0,0,2
9100,9100,0,0,2
9101,9101,0,0,2
9102,9102,0,0,2
9103,9103,0,0,2
9104,9104,0,0,2
9105,9105,0,0,2
9106,9106,0,0,2
9107,9107,0,0,2
9108,9108,0,0,2
9109,9109,0,0,2
9110,9110,0,0,2
9111,9111,0,0,2
9112,9112,0,0,2
9113,9113,0,0,2
9114,9114,0,0,2
9115,9115,0,0,2
9116,9116,0,0,2
9117,9117,0,0,2
9118,9118,0,1,3
9119,9119,0,1,3
9120,9120,0,1,3
9121,9121,0,0,3
9122,9122,0,1,3
9123,9123,0,0,3
9124,9124,0,0,3
9125,9125,0,1,3
9126,9126,0,1,3
9127,9127,0,1,3
9128,9128,0,1,3
9129,9129,0,1,3
9130,9130,0,1,3
9131,9131,0,1,3
9132,9132,0,1,3
9133,9133,0,1,3
9134,9134,0,0,3
9135,9135,0,0,3
9136,9136,0,0,3
9137,9137,0,1,3
9138,9138,0,1,3
9139,9139,0,1,3
9140,9140,0,0,3
9141,9141,0,1,3
9142,9142,0,1,3
9143,9143,0,0,3
9144,9144,0,1,3
9145,9145,0,0,3
9146,9146,0,1,3
9147,9147,0,0,3
9148,9148,0,1,3
9149,9149,0,1,3
9150,9150,0,1,3
9151,9151,0,1,3
9152,9152,0,1,3
9153,9153,0,1,3
9154,9154,0,1,3
9155,9155,0,1,3
9156,9156,0,0,3
9157,9157,0,1,3
9158,9158,0,1,3
9159,9159,0,1,3
9160,9160,0,1,3
9161,9161,0,1,3
9162,9162,0,1,3
9163,9163,0,0,3
9164,9164,0,1,3
9165,9165,0,0,3
9166,9166,0,1,3
9167,9167,0,1,3
9168,9168,0,1,3
9169,9169,0,1,3
9170,9170,0,1,3
9171,9171,0,1,3
9172,9172,0,0,3
9173,9173,0,1,3
9174,9174,0,1,3
9175,9175,0,0,3
9176,9176,0,1,3
9177,9177,0,1,3
9178,9178,0,0,3
9179,9179,0,1,3
9180,9180,0,1,3
9181,9181,0,1,3
9182,9182,0,1,3
9183,9183,0,1,3
9184,9184,0,1,3
9185,9185,0,0,3
9186,9186,0,0,3
9187,9187,0,1,3
9188,9188,0,0,3
9189,9189,0,1,3
9190,9190,0,1,3
9191,9191,0,1,3
9192,9192,0,0,3
9193,9193,0,1,3
9194,9194,0,1,3
9195,9195,0,0,3
9196,9196,0,0,3
9197,9197,0,0,3
9198,9198,0,0,3
9199,9199,0,0,3
9200,9200,0,0,3
9201,9201,0,0,3
9202,9202,0,0,3
9203,9203,0,0,3
9204,9204,0,0,3
9205,9205,0,0,3
9206,9206,0,0,3
9207,9207,0,0,3
9208,9208,0,0,3
9209,9209,0,0,3
9210,9210,0,0,3
9211,9211,0,0,3
9212,9212,0,0,3
9213,9213,0,0,3
9214,9214,0,0,3
9215,9215,0,0,3
9216,9216,0,0,3
9217,9217,0,0,3
9218,9218,0,0,3
9219,9219,0,0,3
9220,9220,0,0,3
9221,9221,0,0,3
9222,9222,0,0,3
9223,9223,0,0,3
9224,9224,0,0,3
9225,9225,0,0,3
9226,9226,0,0,3
9227,9227,0,0,3
9228,9228,0,0,3
9229,9229,0,0,3
9230,9230,0,0,3
9231,9231,0,0,3
9232,9232,0,0,3
9233,9233,0,0,3
9234,9234,0,0,3
9235,9235,0,0,3
9236,9236,0,0,3
9237,9237,0,0,3
9238,9238,0,0,3
9239,9239,0,0,3
9240,9240,0,0,3
9241,9241,0,0,3
9242,9242,0,0,3
9243,9243,0,0,3
9244,9244,0,0,3
9245,9245,0,0,3
9246,9246,0,0,3
9247,9247,0,0,3
9248,9248,0,0,3
9249,9249,0,0,3
9250,9250,0,0,3
9251,9251,0,0,3
9252,9252,0,0,3
9253,9253,0,0,3
9254,9254,0,0,3
9255,9255,0,0,3
9256,9256,0,0,3
9257,9257,0,0,3
9258,9258,0,0,3
9259,9259,0,0,3
9260,9260,0,0,3
9261,9261,0,0,3
9262,9262,0,0,3
9263,9263,0,0,3
9264,9264,0,0,3
9265,9265,0,0,3
9266,9266,0,0,3
9267,9267,0,0,3
9268,9268,0,0,3
9269,9269,0,0,3
9270,9270,0,0,3
9271,9271,0,0,3
9272,9272,0,0,3
9273,9273,0,0,3
9274,9274,0,0,3
9275,9275,0,0,3
9276,9276,0,0,3
9277,9277,0,0,3
9278,9278,0,0,3
9279,9279,0,0,3
9280,9280,0,0,3
9281,9281,0,0,3
9282,9282,0,0,3
9283,9283,0,0,3
9284,9284,0,0,3
9285,9285,0,0,3
9286,9286,0,0,3
9287,9287,0,0,3
9288,9288,0,0,3
9289,9289,0,0,3
9290,9290,0,0,3
9291,9291,0,0,3
9292,9292,0,0,3
9293,9293,0,0,3
9294,9294,0,0,3
9295,9295,0,0,3
9296,9296,0,0,3
9297,9297,0,0,3
9298,9298,0,0,3
9299,9299,0,0,3
9300,9300,0,0,3
9301,9301,0,0,3
9302,9302,0,0,3
9303,9303,0,0,3
9304,9304,0,0,3
9305,9305,0,0,3
9306,9306,0,0,3
9307,9307,0,0,3
9308,9308,0,0,3
9309,9309,0,0,3
9310,9310,0,0,3
9311,9311,0,0,3
9312,9312,0,0,3
9313,9313,0,0,3
9314,9314,0,0,3
9315,9315,0,0,3
9316,9316,0,0,3
9317,9317,0,0,3
9318,9318,0,0,3
9319,9319,0,0,3
9320,9320,0,0,3
9321,9321,0,0,3
9322,9322,0,0,3
9323,9323,0,0,3
9324,9324,0,0,3
9325,9325,0,0,3
9326,9326,0,0,3
9327,9327,0,0,3
9328,9328,0,0,3
9329,9329,0,0,3
9330,9330,0,0,3
9331,9331,0,0,3
9332,9332,0,0,3
9333,9333,0,0,3
9334,9334,0,0,3
9335,9335,0,0,3
9336,9336,0,0,3
9337,9337,0,0,3
9338,9338,0,0,3
9339,9339,0,0,3
9340,9340,0,0,3
9341,9341,0,0,3
9342,9342,0,0,3
9343,9343,0,0,3
9344,9344,0,0,3
9345,9345,0,0,3
9346,9346,0,0,3
9347,9347,0,0,3
9348,9348,0,0,3
9349,9349,0,0,3
9350,9350,0,0,3
9351,9351,0,1,3
9352,9352,0,1,3
9353,9353,0,1,3
9354,9354,0,1,3
9355,9355,0,1,3
9356,9356,0,1,3
9357,9357,0,1,3
9358,9358,0,1,3
9359,9359,0,1,3
9360,9360,0,0,3
9361,9361,0,0,3
9362,9362,0,0,3
9363,9363,0,0,3
9364,9364,0,0,3
9365,9365,0,0,3
9366,9366,0,0,3
9367,9367,0,0,3
9368,9368,0,0,3
9369,9369,0,0,3
9370,9370,0,0,3
9371,9371,0,0,3
9372,9372,0,0,3
9373,9373,0,0,3
9374,9374,0,0,3
9375,9375,0,1,3
9376,9376,0,1,3
9377,9377,0,1,3
9378,9378,0,1,3
9379,9379,0,0,3
9380,9380,0,0,3
9381,9381,0,0,3
9382,9382,0,0,3
9383,9383,0,0,3
9384,9384,0,0,3
9385,9385,0,0,3
9386,9386,0,0,3
9387,9387,0,0,3
9388,9388,0,0,3
9389,9389,0,0,3
9390,9390,0,0,3
9391,9391,0,0,3
9392,9392,0,0,3
9393,9393,0,0,3
9394,9394,0,1,3
9395,9395,0,1,3
9396,9396,0,0,3
9397,9397,0,0,3
9398,9398,0,0,3
9399,9399,0,0,3
9400,9400,0,0,3
9401,9401,0,0,3
9402,9402,0,0,3
9403,9403,0,0,3
9404,9404,0,0,3
9405,9405,0,0,3
9406,9406,0,0,3
9407,9407,0,0,3
9408,9408,0,0,3
9409,9409,0,0,3
9410,9410,0,0,3
9411,9411,0,0,3
9412,9412,0,0,3
9413,9413,0,0,3
9414,9414,0,0,3
9415,9415,0,0,3
9416,9416,0,0,3
9417,9417,0,0,3
9418,9418,0,0,3
9419,9419,0,0,3
9420,9420,0,0,3
9421,9421,0,0,3
9422,9422,0,0,3
9423,9423,0,0,3
9424,9424,0,0,3
9425,9425,0,0,3
9426,9426,0,0,3
9427,9427,0,0,3
9428,9428,0,0,3
9429,9429,0,0,3
9430,9430,0,0,3
9431,9431,0,0,3
9432,9432,0,0,3
9433,9433,0,0,3
9434,9434,0,0,3
9435,9435,0,0,3
9436,9436,0,0,3
9437,9437,0,0,3
9438,9438,0,0,3
9439,9439,0,0,3
9440,9440,0,0,3
9441,9441,0,0,3
9442,9442,0,0,3
9443,9443,0,0,3
9444,9444,0,0,3
9445,9445,0,0,3
9446,9446,0,0,3
9447,9447,0,0,3
9448,9448,0,0,3
9449,9449,0,0,3
9450,9450,0,0,3
9451,9451,0,0,3
9452,9452,0,0,3
9453,9453,0,0,3
9454,9454,0,0,3
9455,9455,0,0,3
9456,9456,0,0,3
9457,9457,0,0,3
9458,9458,0,0,3
9459,9459,0,0,3
9460,9460,0,0,3
9461,9461,0,0,3
9462,9462,0,0,3
9463,9463,0,0,3
9464,9464,0,0,3
9465,9465,0,0,3
9466,9466,0,0,3
9467,9467,0,0,3
9468,9468,0,0,3
9469,9469,0,0,3
9470,9470,0,0,3
9471,9471,0,0,3
9472,9472,0,0,3
9473,9473,0,0,3
9474,9474,0,0,3
9475,9475,0,0,3
9476,9476,0,0,3
9477,9477,0,0,3
9478,9478,0,0,3
9479,9479,0,0,3
9480,9480,0,0,3
9481,9481,0,0,3
9482,9482,0,0,3
9483,9483,0,0,3
9484,9484,0,0,3
9485,9485,0,0,3
9486,9486,0,1,3
9487,9487,0,1,3
9488,9488,0,1,3
9489,9489,0,1,3
9490,9490,0,1,3
9491,9491,0,1,3
9492,9492,0,1,3
9493,9493,0,1,3
9494,9494,0,0,3
9495,9495,0,0,3
9496,9496,0,0,3
9497,9497,0,0,3
9498,9498,0,0,3
9499,9499,0,0,3
9500,9500,0,0,3
9501,9501,0,0,3
9502,9502,0,0,3
9503,9503,0,0,3
9504,9504,0,0,3
9505,9505,0,0,3
9506,9506,0,0,3
9507,9507,0,0,3
9508,9508,0,0,3
9509,9509,0,0,3
9510,9510,0,0,3
9511,9511,0,0,3
9512,9512,0,0,3
9513,9513,0,0,3
9514,9514,0,0,3
9515,9515,0,0,3
9516,9516,0,0,3
9517,9517,0,0,3
9518,9518,0,0,3
9519,9519,0,0,3
9520,9520,0,0,3
9521,9521,0,0,3
9522,9522,0,0,3
9523,9523,0,0,3
9524,9524,0,0,3
9525,9525,0,0,3
9526,9526,0,0,3
9527,9527,0,0,3
9528,9528,0,0,3
9529,9529,0,0,3
9530,9530,0,0,3
9531,9531,0,0,3
9532,9532,0,0,3
9533,9533,0,0,3
9534,9534,0,0,3
9535,9535,0,0,3
9536,9536,0,0,3
9537,9537,0,0,3
9538,9538,0,0,3
9539,9539,0,0,3
9540,9540,0,0,3
9541,9541,0,0,3
9542,9542,0,0,3
9543,9543,0,0,3
9544,9544,0,0,3
9545,9545,0,0,3
9546,9546,0,0,3
9547,9547,0,0,3
9548,9548,0,0,3
9549,9549,0,0,3
9550,9550,0,0,3
9551,9551,0,0,3
9552,9552,0,0,3
9553,9553,0,0,3
9554,9554,0,0,3
9555,9555,0,0,3
9556,9556,0,0,3
9557,9557,0,0,3
9558,9558,0,0,3
9559,9559,0,0,3
9560,9560,0,0,3
9561,9561,0,0,3
9562,9562,0,0,3
9563,9563,0,0,3
9564,9564,0,0,3
9565,9565,0,0,3
9566,9566,0,0,3
9567,9567,0,0,3
9568,9568,0,0,3
9569,9569,0,0,3
9570,9570,0,0,3
9571,9571,0,1,3
9572,9572,0,1,3
9573,9573,0,1,3
9574,9574,0,1,3
9575,9575,0,1,3
9576,9576,0,0,3
9577,9577,0,0,3
9578,9578,0,0,3
9579,9579,0,0,3
9580,9580,0,0,3
9581,9581,0,0,3
9582,9582,0,1,3
9583,9583,0,1,3
9584,9584,0,1,3
9585,9585,0,1,3
9586,9586,0,0,3
9587,9587,0,0,3
9588,9588,0,0,3
9589,9589,0,0,3
9590,9590,0,0,3
9591,9591,0,0,3
9592,9592,0,0,3
9593,9593,0,0,3
9594,9594,0,0,3
9595,9595,0,0,3
9596,9596,0,0,3
9597,9597,0,0,3
9598,9598,0,0,3
9599,9599,0,0,3
9600,9600,0,0,3
9601,9601,0,0,3
9602,9602,0,0,3
9603,9603,0,0,3
9604,9604,0,0,3
9605,9605,0,0,3
9606,9606,0,0,3
9607,9607,0,0,3
9608,9608,0,0,3
9609,9609,0,0,3
9610,9610,0,0,3
9611,9611,0,0,3
9612,9612,0,0,3
9613,9613,0,0,3
9614,9614,0,0,3
9615,9615,0,0,3
9616,9616,0,0,3
9617,9617,0,0,3
9618,9618,0,0,3
9619,9619,0,0,3
9620,9620,0,0,3
9621,9621,0,0,3
9622,9622,0,0,3
9623,9623,0,0,3
9624,9624,0,0,3
9625,9625,0,0,3
9626,9626,0,0,3
9627,9627,0,0,3
9628,9628,0,0,3
9629,9629,0,0,3
9630,9630,0,0,3
9631,9631,0,0,3
9632,9632,0,0,3
9633,9633,0,0,3
9634,9634,0,0,3
9635,9635,0,0,3
9636,9636,0,0,3
9637,9637,0,0,3
9638,9638,0,0,3
9639,9639,0,0,3
9640,9640,0,0,3
9641,9641,0,0,3
9642,9642,0,0,3
9643,9643,0,0,3
9644,9644,0,0,3
9645,9645,0,0,3
9646,9646,0,0,3
9647,9647,0,0,3
9648,9648,0,0,3
9649,9649,0,0,3
9650,9650,0,0,3
9651,9651,0,0,3
9652,9652,0,0,3
9653,9653,0,0,3
9654,9654,0,0,3
9655,9655,0,0,3
9656,9656,0,0,3
9657,9657,0,0,3
9658,9658,0,0,3
9659,9659,0,0,3
9660,9660,0,0,3
9661,9661,0,0,3
9662,9662,0,0,3
9663,9663,0,0,3
9664,9664,0,1,3
