id,filename,split,y,a
10337,10337,0,0,1
10338,10338,0,0,0
10339,10339,0,0,1
10340,10340,0,0,1
10341,10341,0,0,0
10342,10342,0,0,1
10343,10343,0,0,0
10344,10344,0,0,1
10345,10345,0,0,1
10346,10346,0,0,0
10347,10347,0,0,1
10348,10348,0,0,0
10349,10349,0,0,0
10350,10350,0,0,0
10351,10351,0,0,0
10352,10352,0,0,1
10353,10353,0,0,1
10354,10354,0,0,1
10355,10355,0,0,0
10356,10356,0,0,0
10357,10357,0,0,1
10358,10358,0,0,1
10359,10359,0,0,0
10360,10360,0,0,0
10361,10361,0,0,0
10362,10362,0,0,0
10363,10363,0,0,1
10364,10364,0,0,0
10365,10365,0,0,0
10366,10366,0,0,1
10367,10367,0,0,1
10368,10368,0,0,1
10369,10369,0,0,1
10370,10370,0,0,0
10371,10371,0,0,0
10372,10372,0,0,0
10373,10373,0,0,0
10374,10374,0,0,0
10375,10375,0,0,0
10376,10376,0,0,0
10377,10377,0,0,0
10378,10378,0,0,0
10379,10379,0,0,0
10380,10380,0,0,1
10381,10381,0,0,0
10382,10382,0,0,1
10383,10383,0,0,0
10384,10384,0,0,1
10385,10385,0,0,0
10386,10386,0,0,0
10387,10387,0,0,0
10388,10388,0,0,1
10389,10389,0,0,0
10390,10390,0,0,0
10391,10391,0,0,1
10392,10392,0,0,1
10393,10393,0,0,1
10394,10394,0,0,1
10395,10395,0,0,0
10396,10396,0,0,1
10397,10397,0,0,1
10398,10398,0,0,1
10399,10399,0,0,0
10400,10400,0,0,0
10401,10401,0,0,1
10402,10402,0,0,0
10403,10403,0,0,0
10404,10404,0,0,1
10405,10405,0,0,0
10406,10406,0,0,0
10407,10407,0,0,1
10408,10408,0,0,1
10409,10409,0,0,0
10410,10410,0,0,1
10411,10411,0,0,0
10412,10412,0,0,1
10413,10413,0,0,1
10414,10414,0,0,0
10415,10415,0,0,0
10416,10416,0,0,0
10417,10417,0,0,1
10418,10418,0,0,0
10419,10419,0,0,0
10420,10420,0,0,0
10421,10421,0,0,0
10422,10422,0,0,1
10423,10423,0,0,0
10424,10424,0,0,0
10425,10425,0,0,0
10426,10426,0,0,1
10427,10427,0,0,0
10428,10428,0,0,0
10429,10429,0,0,1
10430,10430,0,0,0
10431,10431,0,0,0
10432,10432,0,0,0
10433,10433,0,0,0
10434,10434,0,0,0
10435,10435,0,0,0
10436,10436,0,0,0
10437,10437,0,0,0
10438,10438,0,0,0
10439,10439,0,0,0
10440,10440,0,0,0
10441,10441,0,0,0
10442,10442,0,0,0
10443,10443,0,0,1
10444,10444,0,0,0
10445,10445,0,1,1
10446,10446,0,1,1
10447,10447,0,1,0
10448,10448,0,1,1
10449,10449,0,1,0
10450,10450,0,1,0
10451,10451,0,1,0
10452,10452,0,1,1
10453,10453,0,1,1
10454,10454,0,1,0
10455,10455,0,1,0
10456,10456,0,1,0
10457,10457,0,1,1
10458,10458,0,1,1
10459,10459,0,1,1
10460,10460,0,1,1
10461,10461,0,1,0
10462,10462,0,1,0
10463,10463,0,1,0
10464,10464,0,1,0
10465,10465,0,1,0
10466,10466,0,1,0
10467,10467,0,1,0
10468,10468,0,1,1
10469,10469,0,1,1
10470,10470,0,1,0
10471,10471,0,1,0
10472,10472,0,1,1
10473,10473,0,1,1
10474,10474,0,1,1
10475,10475,0,1,0
10476,10476,0,1,0
10477,10477,0,1,0
10478,10478,0,1,1
10479,10479,0,1,0
10480,10480,0,1,0
10481,10481,0,1,0
10482,10482,0,0,0
10483,10483,0,0,0
10484,10484,0,0,0
10485,10485,0,0,1
10486,10486,0,0,1
10487,10487,0,0,0
10488,10488,0,0,0
10489,10489,0,0,1
10490,10490,0,0,1
10491,10491,0,0,0
10492,10492,0,0,1
10493,10493,0,0,1
10494,10494,0,0,0
10495,10495,0,0,1
10496,10496,0,0,1
10497,10497,0,0,1
10498,10498,0,0,1
10499,10499,0,0,1
10500,10500,0,0,1
10501,10501,0,0,1
10502,10502,0,0,1
10503,10503,0,0,1
10504,10504,0,0,0
10505,10505,0,0,1
10506,10506,0,0,1
10507,10507,0,0,1
10508,10508,0,0,1
10509,10509,0,0,0
10510,10510,0,0,0
10511,10511,0,0,0
10512,10512,0,0,0
10513,10513,0,0,1
10514,10514,0,0,0
10515,10515,0,0,0
10516,10516,0,0,0
10517,10517,0,0,0
10518,10518,0,0,0
10519,10519,0,0,0
10520,10520,0,0,0
10521,10521,0,0,0
10522,10522,0,0,0
10523,10523,0,0,1
10524,10524,0,0,0
10525,10525,0,0,0
10526,10526,0,0,1
10527,10527,0,0,0
10528,10528,0,0,0
10529,10529,0,0,1
10530,10530,0,0,1
10531,10531,0,0,0
10532,10532,0,0,0
10533,10533,0,0,0
10534,10534,0,0,0
10535,10535,0,0,0
10536,10536,0,0,0
10537,10537,0,0,0
10538,10538,0,0,0
10539,10539,0,0,1
10540,10540,0,0,0
10541,10541,0,0,0
10542,10542,0,0,0
10543,10543,0,0,1
10544,10544,0,0,0
10545,10545,0,0,0
10546,10546,0,0,0
10547,10547,0,0,0
10548,10548,0,0,0
10549,10549,0,0,0
10550,10550,0,1,1
10551,10551,0,1,0
10552,10552,0,1,0
10553,10553,0,1,0
10554,10554,0,1,0
10555,10555,0,1,0
10556,10556,0,1,0
10557,10557,0,1,0
10558,10558,0,1,1
10559,10559,0,1,0
10560,10560,0,1,0
10561,10561,0,1,0
10562,10562,0,1,1
10563,10563,0,1,0
10564,10564,0,1,0
10565,10565,0,1,0
10566,10566,0,1,0
10567,10567,0,1,1
10568,10568,0,1,0
10569,10569,0,1,0
10570,10570,0,1,0
10571,10571,0,1,0
10572,10572,0,1,0
10573,10573,0,1,0
10574,10574,0,1,0
10575,10575,0,1,0
10576,10576,0,1,1
10577,10577,0,1,0
10578,10578,0,1,1
10579,10579,0,1,0
10580,10580,0,1,1
10581,10581,0,0,0
10582,10582,0,0,0
10583,10583,0,0,1
10584,10584,0,0,1
10585,10585,0,0,0
10586,10586,0,0,0
10587,10587,0,0,0
10588,10588,0,0,0
10589,10589,0,0,1
10590,10590,0,0,1
10591,10591,0,0,1
10592,10592,0,0,0
10593,10593,0,0,0
10594,10594,0,0,1
10595,10595,0,0,1
10596,10596,0,0,1
10597,10597,0,0,1
10598,10598,0,0,0
10599,10599,0,0,1
10600,10600,0,0,1
10601,10601,0,0,1
10602,10602,0,0,1
10603,10603,0,0,1
10604,10604,0,0,0
10605,10605,0,0,0
10606,10606,0,0,1
10607,10607,0,0,1
10608,10608,0,0,0
10609,10609,0,0,1
10610,10610,0,0,0
10611,10611,0,0,1
10612,10612,0,0,1
10613,10613,0,0,1
10614,10614,0,0,0
10615,10615,0,0,0
10616,10616,0,0,0
10617,10617,0,0,1
10618,10618,0,0,1
10619,10619,0,0,1
10620,10620,0,0,0
10621,10621,0,0,1
10622,10622,0,0,0
10623,10623,0,0,0
10624,10624,0,0,1
10625,10625,0,0,0
10626,10626,0,0,0
10627,10627,0,0,1
10628,10628,0,0,0
10629,10629,0,0,0
10630,10630,0,0,0
10631,10631,0,0,0
10632,10632,0,0,1
10633,10633,0,0,1
10634,10634,0,0,0
10635,10635,0,0,1
10636,10636,0,0,1
10637,10637,0,0,1
10638,10638,0,0,0
10639,10639,0,0,1
10640,10640,0,0,1
10641,10641,0,0,1
10642,10642,0,0,1
10643,10643,0,0,0
10644,10644,0,0,1
10645,10645,0,0,1
10646,10646,0,0,0
10647,10647,0,0,0
10648,10648,0,0,0
10649,10649,0,0,1
10650,10650,0,0,1
10651,10651,0,0,0
10652,10652,0,0,0
10653,10653,0,0,0
10654,10654,0,0,0
10655,10655,0,0,0
10656,10656,0,0,0
10657,10657,0,0,1
10658,10658,0,0,0
10659,10659,0,0,0
10660,10660,0,0,1
10661,10661,0,0,1
10662,10662,0,0,1
10663,10663,0,0,1
10664,10664,0,0,1
10665,10665,0,0,1
10666,10666,0,0,1
10667,10667,0,0,1
10668,10668,0,0,1
10669,10669,0,0,1
10670,10670,0,0,1
10671,10671,0,0,1
10672,10672,0,0,1
10673,10673,0,0,1
10674,10674,0,0,1
10675,10675,0,0,1
10676,10676,0,0,1
10677,10677,0,0,1
10678,10678,0,0,0
10679,10679,0,0,1
10680,10680,0,0,1
10681,10681,0,0,0
10682,10682,0,0,1
10683,10683,0,0,1
10684,10684,0,0,1
10685,10685,0,0,1
10686,10686,0,0,0
10687,10687,0,0,0
10688,10688,0,0,1
10689,10689,0,0,1
10690,10690,0,0,0
10691,10691,0,0,1
10692,10692,0,0,1
10693,10693,0,0,0
10694,10694,0,0,1
10695,10695,0,0,1
10696,10696,0,0,1
10697,10697,0,0,1
10698,10698,0,0,0
10699,10699,0,0,1
10700,10700,0,0,1
10701,10701,0,0,1
10702,10702,0,0,0
10703,10703,0,0,0
10704,10704,0,0,1
10705,10705,0,0,0
10706,10706,0,0,1
10707,10707,0,0,1
10708,10708,0,0,1
10709,10709,0,0,1
10710,10710,0,0,1
10711,10711,0,0,1
10712,10712,0,0,0
10713,10713,0,0,0
10714,10714,0,0,1
10715,10715,0,0,1
10716,10716,0,0,0
10717,10717,0,0,1
10718,10718,0,0,1
10719,10719,0,0,1
10720,10720,0,0,1
10721,10721,0,0,1
10722,10722,0,0,1
10723,10723,0,0,1
10724,10724,0,0,1
10725,10725,0,0,0
10726,10726,0,0,1
10727,10727,0,0,1
10728,10728,0,0,1
10729,10729,0,0,0
10730,10730,0,0,1
10731,10731,0,0,1
10732,10732,0,0,1
10733,10733,0,0,1
10734,10734,0,0,1
10735,10735,0,0,0
10736,10736,0,0,1
10737,10737,0,0,1
10738,10738,0,0,1
10739,10739,0,0,1
10740,10740,0,0,1
10741,10741,0,0,1
10742,10742,0,0,1
10743,10743,0,0,0
10744,10744,0,0,1
10745,10745,0,0,1
10746,10746,0,0,0
10747,10747,0,0,1
10748,10748,0,0,1
10749,10749,0,0,1
10750,10750,0,0,1
10751,10751,0,0,1
10752,10752,0,0,0
10753,10753,0,0,1
10754,10754,0,0,1
10755,10755,0,0,0
10756,10756,0,0,1
10757,10757,0,0,1
10758,10758,0,0,0
10759,10759,0,0,1
10760,10760,0,0,1
10761,10761,0,0,1
10762,10762,0,0,1
10763,10763,0,0,1
10764,10764,0,0,1
10765,10765,0,0,1
10766,10766,0,0,1
10767,10767,0,0,1
10768,10768,0,0,0
10769,10769,0,0,0
10770,10770,0,0,1
10771,10771,0,0,1
10772,10772,0,0,1
10773,10773,0,0,1
10774,10774,0,0,1
10775,10775,0,0,1
10776,10776,0,0,1
10777,10777,0,0,1
10778,10778,0,0,1
10779,10779,0,0,1
10780,10780,0,0,1
10781,10781,0,0,1
10782,10782,0,0,1
10783,10783,0,0,0
10784,10784,0,0,1
10785,10785,0,0,1
10786,10786,0,0,1
10787,10787,0,0,0
10788,10788,0,0,1
10789,10789,0,0,1
10790,10790,0,0,0
10791,10791,0,0,1
10792,10792,0,0,1
10793,10793,0,0,0
10794,10794,0,0,1
10795,10795,0,0,1
10796,10796,0,0,1
10797,10797,0,0,1
10798,10798,0,0,1
10799,10799,0,0,1
10800,10800,0,0,0
10801,10801,0,0,0
10802,10802,0,0,1
10803,10803,0,0,1
10804,10804,0,0,1
10805,10805,0,0,1
10806,10806,0,0,1
10807,10807,0,0,0
10808,10808,0,0,1
10809,10809,0,0,0
10810,10810,0,0,1
10811,10811,0,0,1
10812,10812,0,0,1
10813,10813,0,0,1
10814,10814,0,0,0
10815,10815,0,0,0
10816,10816,0,0,1
10817,10817,0,0,1
10818,10818,0,0,1
10819,10819,0,0,1
10820,10820,0,0,1
10821,10821,0,0,1
10822,10822,0,0,1
10823,10823,0,0,1
10824,10824,0,0,1
10825,10825,0,0,1
10826,10826,0,0,1
10827,10827,0,0,1
10828,10828,0,0,1
10829,10829,0,0,1
10830,10830,0,0,1
10831,10831,0,0,0
10832,10832,0,0,1
10833,10833,0,0,1
10834,10834,0,0,1
10835,10835,0,0,1
10836,10836,0,0,1
10837,10837,0,0,1
10838,10838,0,0,1
10839,10839,0,0,1
10840,10840,0,0,1
10841,10841,0,0,0
10842,10842,0,0,0
10843,10843,0,0,0
10844,10844,0,0,0
10845,10845,0,0,0
10846,10846,0,0,1
10847,10847,0,0,1
10848,10848,0,0,1
10849,10849,0,0,1
10850,10850,0,0,0
10851,10851,0,0,1
10852,10852,0,0,1
10853,10853,0,0,1
10854,10854,0,0,1
10855,10855,0,0,1
10856,10856,0,0,1
10857,10857,0,0,0
10858,10858,0,0,1
10859,10859,0,0,1
10860,10860,0,0,1
10861,10861,0,0,1
10862,10862,0,0,0
10863,10863,0,0,1
10864,10864,0,0,1
10865,10865,0,0,0
10866,10866,0,0,1
10867,10867,0,0,1
10868,10868,0,0,1
10869,10869,0,0,1
10870,10870,0,0,1
10871,10871,0,0,1
10872,10872,0,0,1
10873,10873,0,0,1
10874,10874,0,0,1
10875,10875,0,0,1
10876,10876,0,0,1
10877,10877,0,0,1
10878,10878,0,0,1
10879,10879,0,0,1
10880,10880,0,0,1
10881,10881,0,0,1
10882,10882,0,0,1
10883,10883,0,0,1
10884,10884,0,0,1
10885,10885,0,0,1
10886,10886,0,0,0
10887,10887,0,0,1
10888,10888,0,0,1
10889,10889,0,0,0
10890,10890,0,0,0
10891,10891,0,0,1
10892,10892,0,0,1
10893,10893,0,0,0
10894,10894,0,0,1
10895,10895,0,0,1
10896,10896,0,0,1
10897,10897,0,0,0
10898,10898,0,0,1
10899,10899,0,0,1
10900,10900,0,0,0
10901,10901,0,0,1
10902,10902,0,0,1
10903,10903,0,0,0
10904,10904,0,0,1
10905,10905,0,0,1
10906,10906,0,0,0
10907,10907,0,0,1
10908,10908,0,0,1
10909,10909,0,0,0
10910,10910,0,0,1
10911,10911,0,0,1
10912,10912,0,0,0
10913,10913,0,0,1
10914,10914,0,0,1
10915,10915,0,0,1
10916,10916,0,0,1
10917,10917,0,0,1
10918,10918,0,0,1
10919,10919,0,0,1
10920,10920,0,0,1
10921,10921,0,0,1
10922,10922,0,0,1
10923,10923,0,0,0
10924,10924,0,0,1
10925,10925,0,0,1
10926,10926,0,0,1
10927,10927,0,0,1
10928,10928,0,0,0
10929,10929,0,0,0
10930,10930,0,0,1
10931,10931,0,0,1
10932,10932,0,0,1
10933,10933,0,0,1
10934,10934,0,0,0
10935,10935,0,0,0
10936,10936,0,0,1
10937,10937,0,0,0
10938,10938,0,0,1
10939,10939,0,0,1
10940,10940,0,0,1
10941,10941,0,0,0
10942,10942,0,0,1
10943,10943,0,0,1
10944,10944,0,0,1
10945,10945,0,0,1
10946,10946,0,0,1
10947,10947,0,0,1
10948,10948,0,0,1
10949,10949,0,0,1
10950,10950,0,0,0
10951,10951,0,0,1
10952,10952,0,0,0
10953,10953,0,0,1
10954,10954,0,0,1
10955,10955,0,0,0
10956,10956,0,0,1
10957,10957,0,0,1
10958,10958,0,0,1
10959,10959,0,0,1
10960,10960,0,0,0
10961,10961,0,0,1
10962,10962,0,0,0
10963,10963,0,0,0
10964,10964,0,0,1
10965,10965,0,0,1
10966,10966,0,0,0
10967,10967,0,0,1
10968,10968,0,0,1
10969,10969,0,0,1
10970,10970,0,0,1
10971,10971,0,0,0
10972,10972,0,0,0
10973,10973,0,0,0
10974,10974,0,0,1
10975,10975,0,0,1
10976,10976,0,0,1
10977,10977,0,0,1
10978,10978,0,0,1
10979,10979,0,0,1
10980,10980,0,0,0
10981,10981,0,0,0
10982,10982,0,0,1
10983,10983,0,0,1
10984,10984,0,0,0
10985,10985,0,0,1
10986,10986,0,0,0
10987,10987,0,0,1
10988,10988,0,0,1
10989,10989,0,0,0
10990,10990,0,0,0
10991,10991,0,0,0
10992,10992,0,0,1
10993,10993,0,0,0
10994,10994,0,0,1
10995,10995,0,0,0
10996,10996,0,0,0
10997,10997,0,0,1
10998,10998,0,0,1
10999,10999,0,0,0
11000,11000,0,0,1
11001,11001,0,0,1
11002,11002,0,0,1
11003,11003,0,0,0
11004,11004,0,0,1
11005,11005,0,0,1
11006,11006,0,0,1
11007,11007,0,0,1
11008,11008,0,0,1
11009,11009,0,0,0
11010,11010,0,0,0
11011,11011,0,0,1
11012,11012,0,0,0
11013,11013,0,0,1
11014,11014,0,0,0
11015,11015,0,0,1
11016,11016,0,0,1
11017,11017,0,0,1
11018,11018,0,0,1
11019,11019,0,0,1
11020,11020,0,0,1
11021,11021,0,0,1
11022,11022,0,0,0
11023,11023,0,0,1
11024,11024,0,0,1
11025,11025,0,0,1
11026,11026,0,0,1
11027,11027,0,0,1
11028,11028,0,0,0
11029,11029,0,0,0
11030,11030,0,0,0
11031,11031,0,0,0
11032,11032,0,0,1
11033,11033,0,0,1
11034,11034,0,0,1
11035,11035,0,0,0
11036,11036,0,0,0
11037,11037,0,0,0
11038,11038,0,0,0
11039,11039,0,0,0
11040,11040,0,0,0
11041,11041,0,0,1
11042,11042,0,0,1
11043,11043,0,0,0
11044,11044,0,0,0
11045,11045,0,0,0
11046,11046,0,0,1
11047,11047,0,0,0
11048,11048,0,0,1
11049,11049,0,0,1
11050,11050,0,0,0
11051,11051,0,0,1
11052,11052,0,0,1
11053,11053,0,0,1
11054,11054,0,0,0
11055,11055,0,0,0
11056,11056,0,0,1
11057,11057,0,0,1
11058,11058,0,0,1
11059,11059,0,0,0
11060,11060,0,0,0
11061,11061,0,0,0
11062,11062,0,0,1
11063,11063,0,0,1
11064,11064,0,0,0
11065,11065,0,0,1
11066,11066,0,0,0
11067,11067,0,0,0
11068,11068,0,0,1
11069,11069,0,0,0
11070,11070,0,0,0
11071,11071,0,0,0
11072,11072,0,0,0
11073,11073,0,0,1
11074,11074,0,0,1
11075,11075,0,0,1
11076,11076,0,0,0
11077,11077,0,0,0
11078,11078,0,0,1
11079,11079,0,0,0
11080,11080,0,0,0
11081,11081,0,0,0
11082,11082,0,0,1
11083,11083,0,0,0
11084,11084,0,0,1
11085,11085,0,0,0
11086,11086,0,0,0
11087,11087,0,0,1
11088,11088,0,0,0
11089,11089,0,0,1
11090,11090,0,0,0
11091,11091,0,0,1
11092,11092,0,0,1
11093,11093,0,0,0
11094,11094,0,0,0
11095,11095,0,0,1
11096,11096,0,0,1
11097,11097,0,0,1
11098,11098,0,0,1
11099,11099,0,0,0
11100,11100,0,0,1
11101,11101,0,0,0
11102,11102,0,0,1
11103,11103,0,0,1
11104,11104,0,0,0
11105,11105,0,0,0
11106,11106,0,0,0
11107,11107,0,0,0
11108,11108,0,0,1
11109,11109,0,0,0
11110,11110,0,0,0
11111,11111,0,0,1
11112,11112,0,0,1
11113,11113,0,0,1
11114,11114,0,0,1
11115,11115,0,0,1
11116,11116,0,0,1
11117,11117,0,0,0
11118,11118,0,0,1
11119,11119,0,0,0
11120,11120,0,0,1
11121,11121,0,0,1
11122,11122,0,0,1
11123,11123,0,0,1
11124,11124,0,0,1
11125,11125,0,0,0
11126,11126,0,0,0
11127,11127,0,0,0
11128,11128,0,0,1
11129,11129,0,0,0
11130,11130,0,0,1
11131,11131,0,0,1
11132,11132,0,0,1
11133,11133,0,0,0
11134,11134,0,0,1
11135,11135,0,0,0
11136,11136,0,0,0
11137,11137,0,0,0
11138,11138,0,0,0
11139,11139,0,0,1
11140,11140,0,0,1
11141,11141,0,0,1
11142,11142,0,0,1
11143,11143,0,0,0
11144,11144,0,0,0
11145,11145,0,0,0
11146,11146,0,0,0
11147,11147,0,0,1
11148,11148,0,0,1
11149,11149,0,0,1
11150,11150,0,0,1
11151,11151,0,0,0
11152,11152,0,0,0
11153,11153,0,0,1
11154,11154,0,0,0
11155,11155,0,0,0
11156,11156,0,0,1
11157,11157,0,0,0
11158,11158,0,0,1
11159,11159,0,0,1
11160,11160,0,0,1
11161,11161,0,0,0
11162,11162,0,0,1
11163,11163,0,0,0
11164,11164,0,0,0
11165,11165,0,0,1
11166,11166,0,0,1
11167,11167,0,0,1
11168,11168,0,0,1
11169,11169,0,0,1
11170,11170,0,0,0
11171,11171,0,0,1
11172,11172,0,0,0
11173,11173,0,0,0
11174,11174,0,0,1
11175,11175,0,0,1
11176,11176,0,0,0
11177,11177,0,0,0
11178,11178,0,0,0
11179,11179,0,0,1
11180,11180,0,0,0
11181,11181,0,0,1
11182,11182,0,0,0
11183,11183,0,0,1
11184,11184,0,0,1
11185,11185,0,0,0
11186,11186,0,0,0
11187,11187,0,0,1
11188,11188,0,0,0
11189,11189,0,0,0
11190,11190,0,0,0
11191,11191,0,0,0
11192,11192,0,0,0
11193,11193,0,0,1
11194,11194,0,0,1
11195,11195,0,0,1
11196,11196,0,0,0
11197,11197,0,0,1
11198,11198,0,0,0
11199,11199,0,0,0
11200,11200,0,0,0
11201,11201,0,0,0
11202,11202,0,0,0
11203,11203,0,0,0
11204,11204,0,0,1
11205,11205,0,0,1
11206,11206,0,0,0
11207,11207,0,0,1
11208,11208,0,0,0
11209,11209,0,0,1
11210,11210,0,0,0
11211,11211,0,0,0
11212,11212,0,0,0
11213,11213,0,0,0
11214,11214,0,0,1
11215,11215,0,0,0
11216,11216,0,0,1
11217,11217,0,0,0
11218,11218,0,0,0
11219,11219,0,0,1
11220,11220,0,0,1
11221,11221,0,0,1
11222,11222,0,0,1
11223,11223,0,0,0
11224,11224,0,0,1
11225,11225,0,0,1
11226,11226,0,0,0
11227,11227,0,0,1
11228,11228,0,0,0
11229,11229,0,0,1
11230,11230,0,0,0
11231,11231,0,0,0
11232,11232,0,0,1
11233,11233,0,0,1
11234,11234,0,0,1
11235,11235,0,0,0
11236,11236,0,0,0
11237,11237,0,0,0
11238,11238,0,0,0
11239,11239,0,0,0
11240,11240,0,0,0
11241,11241,0,0,1
11242,11242,0,0,1
11243,11243,0,0,0
11244,11244,0,0,0
11245,11245,0,0,1
11246,11246,0,0,0
11247,11247,0,0,1
11248,11248,0,0,1
11249,11249,0,0,1
11250,11250,0,0,0
11251,11251,0,0,0
11252,11252,0,0,1
11253,11253,0,0,0
11254,11254,0,0,0
11255,11255,0,0,0
11256,11256,0,0,0
11257,11257,0,0,0
11258,11258,0,0,1
11259,11259,0,0,0
11260,11260,0,0,0
11261,11261,0,0,1
11262,11262,0,0,0
11263,11263,0,0,1
11264,11264,0,0,1
11265,11265,0,0,1
11266,11266,0,0,1
11267,11267,0,0,0
11268,11268,0,0,1
11269,11269,0,0,1
11270,11270,0,0,1
11271,11271,0,0,0
11272,11272,0,0,0
11273,11273,0,0,0
11274,11274,0,0,0
11275,11275,0,0,1
11276,11276,0,0,0
11277,11277,0,0,0
11278,11278,0,0,0
11279,11279,0,0,1
11280,11280,0,0,1
11281,11281,0,0,0
11282,11282,0,0,0
11283,11283,0,0,1
11284,11284,0,0,0
11285,11285,0,0,0
11286,11286,0,0,0
11287,11287,0,0,0
11288,11288,0,0,0
11289,11289,0,0,0
11290,11290,0,0,0
11291,11291,0,1,1
11292,11292,0,1,0
11293,11293,0,1,1
11294,11294,0,1,0
11295,11295,0,1,0
11296,11296,0,1,0
11297,11297,0,1,1
11298,11298,0,1,0
11299,11299,0,1,0
11300,11300,0,1,0
11301,11301,0,1,0
11302,11302,0,1,1
11303,11303,0,1,0
11304,11304,0,1,1
11305,11305,0,1,0
11306,11306,0,1,0
11307,11307,0,1,0
11308,11308,0,1,0
11309,11309,0,1,0
11310,11310,0,1,0
11311,11311,0,1,1
11312,11312,0,1,0
11313,11313,0,1,0
11314,11314,0,1,1
11315,11315,0,1,0
11316,11316,0,1,0
11317,11317,0,1,0
11318,11318,0,1,0
11319,11319,0,1,0
11320,11320,0,1,0
11321,11321,0,1,0
11322,11322,0,1,0
11323,11323,0,1,0
11324,11324,0,1,0
11325,11325,0,1,0
11326,11326,0,1,0
11327,11327,0,1,1
11328,11328,0,1,0
11329,11329,0,1,1
11330,11330,0,1,0
11331,11331,0,1,0
11332,11332,0,1,1
11333,11333,0,0,0
11334,11334,0,0,0
11335,11335,0,0,0
11336,11336,0,0,1
11337,11337,0,0,1
11338,11338,0,0,0
11339,11339,0,0,0
11340,11340,0,0,1
11341,11341,0,0,1
11342,11342,0,0,1
11343,11343,0,0,1
11344,11344,0,0,1
11345,11345,0,0,1
11346,11346,0,0,0
11347,11347,0,0,1
11348,11348,0,0,0
11349,11349,0,0,1
11350,11350,0,0,1
11351,11351,0,0,0
11352,11352,0,0,1
11353,11353,0,0,0
11354,11354,0,0,0
11355,11355,0,0,0
11356,11356,0,0,0
11357,11357,0,0,1
11358,11358,0,0,0
11359,11359,0,0,0
11360,11360,0,0,1
11361,11361,0,0,0
11362,11362,0,0,0
11363,11363,0,0,0
11364,11364,0,0,1
11365,11365,0,0,1
11366,11366,0,0,0
11367,11367,0,0,0
11368,11368,0,0,0
11369,11369,0,0,0
11370,11370,0,0,1
11371,11371,0,0,1
11372,11372,0,0,1
11373,11373,0,0,0
11374,11374,0,0,1
11375,11375,0,0,0
11376,11376,0,0,0
11377,11377,0,0,0
11378,11378,0,0,0
11379,11379,0,0,0
11380,11380,0,0,1
11381,11381,0,0,1
11382,11382,0,0,0
11383,11383,0,0,0
11384,11384,0,0,0
11385,11385,0,0,0
11386,11386,0,0,1
11387,11387,0,0,0
11388,11388,0,0,1
11389,11389,0,0,0
11390,11390,0,0,0
11391,11391,0,0,0
11392,11392,0,0,0
11393,11393,0,0,0
11394,11394,0,1,1
11395,11395,0,1,0
11396,11396,0,1,1
11397,11397,0,1,1
11398,11398,0,1,1
11399,11399,0,1,1
11400,11400,0,1,1
11401,11401,0,1,0
11402,11402,0,1,0
11403,11403,0,1,0
11404,11404,0,1,0
11405,11405,0,1,0
11406,11406,0,1,1
11407,11407,0,1,0
11408,11408,0,1,0
11409,11409,0,1,1
11410,11410,0,1,0
11411,11411,0,1,0
11412,11412,0,1,1
11413,11413,0,1,1
11414,11414,0,1,0
11415,11415,0,1,1
11416,11416,0,1,0
11417,11417,0,1,0
11418,11418,0,1,0
11419,11419,0,1,0
11420,11420,0,1,0
11421,11421,0,1,0
11422,11422,0,1,1
11423,11423,0,1,0
11424,11424,0,1,0
11425,11425,0,1,0
11426,11426,0,1,0
11427,11427,0,0,1
11428,11428,0,0,0
11429,11429,0,0,0
11430,11430,0,0,0
11431,11431,0,0,1
11432,11432,0,0,1
11433,11433,0,0,0
11434,11434,0,0,0
11435,11435,0,0,1
11436,11436,0,0,1
11437,11437,0,0,1
11438,11438,0,0,1
11439,11439,0,0,1
11440,11440,0,0,1
11441,11441,0,0,1
11442,11442,0,0,1
11443,11443,0,0,0
11444,11444,0,0,1
11445,11445,0,0,1
11446,11446,0,0,1
11447,11447,0,0,0
11448,11448,0,0,0
11449,11449,0,0,1
11450,11450,0,0,0
11451,11451,0,0,0
11452,11452,0,0,0
11453,11453,0,0,0
11454,11454,0,0,0
11455,11455,0,0,0
11456,11456,0,0,1
11457,11457,0,0,1
11458,11458,0,0,0
11459,11459,0,0,1
11460,11460,0,0,1
11461,11461,0,0,0
11462,11462,0,0,0
11463,11463,0,0,1
11464,11464,0,0,0
11465,11465,0,0,1
11466,11466,0,0,0
11467,11467,0,0,1
11468,11468,0,0,1
11469,11469,0,0,0
11470,11470,0,0,1
11471,11471,0,0,1
11472,11472,0,0,0
11473,11473,0,0,0
11474,11474,0,0,0
11475,11475,0,0,1
11476,11476,0,0,1
11477,11477,0,0,0
11478,11478,0,0,1
11479,11479,0,0,1
11480,11480,0,0,1
11481,11481,0,0,1
11482,11482,0,0,1
11483,11483,0,0,0
11484,11484,0,0,0
11485,11485,0,0,1
11486,11486,0,0,0
11487,11487,0,0,0
11488,11488,0,0,0
11489,11489,0,0,0
11490,11490,0,0,0
11491,11491,0,0,0
11492,11492,0,0,0
11493,11493,0,0,0
11494,11494,0,0,1
11495,11495,0,0,1
11496,11496,0,0,1
11497,11497,0,0,0
11498,11498,0,0,0
11499,11499,0,0,0
11500,11500,0,0,0
11501,11501,0,0,1
